date,equity,ret,atk_cap,peak,dd,ym
2002-10-24,1021281.7,-0.0081383865,0.4,1035607.6,-0.013833344,2002-10
2002-10-25,1043112.5,0.02137595,1.0,1043112.5,0.0,2002-10
2002-10-28,1041335.6,-0.001703453,0.6,1043112.5,-0.0017034411,2002-10
2002-10-29,1032816.4,-0.008181079,0.4,1043112.5,-0.009870589,2002-10
2002-10-30,1046041.06,0.01280454,0.4,1046041.06,0.0,2002-10
2002-10-31,1040237.8,-0.005547802,0.8,1046041.06,-0.0055478215,2002-10
2002-11-01,1062567.5,0.021465907,0.8,1062567.5,0.0,2002-11
2002-11-04,1073266.2,0.010068795,1.0,1073266.2,0.0,2002-11
2002-11-05,1084119.9,0.010112743,1.0,1084119.9,0.0,2002-11
2002-11-06,1101270.1,0.01581955,1.0,1101270.1,0.0,2002-11
2002-11-07,1069610.4,-0.028748464,0.8,1101270.1,-0.028748393,2002-11
2002-11-08,1061637.9,-0.007453593,0.6,1101270.1,-0.035987735,2002-11
2002-11-11,1038857.2,-0.02145802,0.6,1101270.1,-0.056673586,2002-11
2002-11-12,1050516.8,0.011223388,0.6,1101270.1,-0.046086192,2002-11
2002-11-13,1041055.1,-0.009006628,0.4,1101270.1,-0.054677784,2002-11
2002-11-14,1075086.6,0.032689467,0.4,1101270.1,-0.023775756,2002-11
2002-11-15,1079947.5,0.0045213383,0.4,1101270.1,-0.019361854,2002-11
2002-11-18,1076319.0,-0.0033598542,0.4,1101270.1,-0.02265668,2002-11
2002-11-19,1072480.0,-0.0035667897,0.4,1101270.1,-0.026142657,2002-11
2002-11-20,1082809.8,0.009631622,0.4,1101270.1,-0.016762793,2002-11
2002-11-21,1102980.2,0.018627912,0.4,1102980.2,0.0,2002-11
2002-11-22,1098968.6,-0.0036370754,0.6,1102980.2,-0.0036370754,2002-11
2002-11-25,1103865.5,0.0044559,0.4,1103865.5,0.0,2002-11
2002-11-26,1083475.6,-0.018471278,0.6,1103865.5,-0.01847136,2002-11
2002-11-27,1109196.8,0.023739494,0.6,1109196.8,0.0,2002-11
2002-11-29,1112004.6,0.0025314493,1.0,1112004.6,0.0,2002-11
2002-12-02,1102841.6,-0.008240124,1.0,1112004.6,-0.008240044,2002-12
2002-12-03,1077936.4,-0.02258277,1.0,1112004.6,-0.030636787,2002-12
2002-12-04,1070697.4,-0.006715676,1.0,1112004.6,-0.037146628,2002-12
2002-12-05,1054099.1,-0.015502354,1.0,1112004.6,-0.05207306,2002-12
2002-12-06,1065598.2,0.010908961,0.8,1112004.6,-0.041732192,2002-12
2002-12-09,1031027.9,-0.03244219,0.8,1112004.6,-0.072820544,2002-12
2002-12-10,1047079.2,0.015568226,0.4,1112004.6,-0.05838597,2002-12
2002-12-11,1051462.4,0.004186201,0.6,1112004.6,-0.054444253,2002-12
2002-12-12,1044957.1,-0.0061868317,0.8,1112004.6,-0.06029427,2002-12
2002-12-13,1030348.25,-0.013980337,0.8,1112004.6,-0.07343167,2002-12
2002-12-16,1064048.0,0.032707095,0.6,1112004.6,-0.043126285,2002-12
2002-12-17,1054292.5,-0.009168307,1.0,1112004.6,-0.051899195,2002-12
2002-12-18,1031546.0,-0.021575173,1.0,1112004.6,-0.072354555,2002-12
2002-12-19,1019388.75,-0.011785468,1.0,1112004.6,-0.0832873,2002-12
2002-12-20,1043141.3,0.023300769,1.0,1112004.6,-0.0619272,2002-12
2002-12-23,1046454.06,0.0031756954,1.0,1112004.6,-0.0589481,2002-12
2002-12-24,1041372.6,-0.0048558516,1.0,1112004.6,-0.06351775,2002-12
2002-12-26,1035979.94,-0.0051784515,1.0,1112004.6,-0.06836724,2002-12
2002-12-27,1012267.5,-0.022888899,1.0,1112004.6,-0.08969128,2002-12
2002-12-30,1014064.06,0.001774768,1.0,1112004.6,-0.0880757,2002-12
2002-12-31,1012997.1,-0.0010521412,1.0,1112004.6,-0.08903515,2002-12
2003-01-02,1059485.4,0.04589176,1.0,1112004.6,-0.04722935,2003-01
2003-01-03,1058006.2,-0.00139606,1.0,1112004.6,-0.048559487,2003-01
2003-01-06,1092258.1,0.032373983,1.0,1112004.6,-0.017757595,2003-01
2003-01-07,1084105.4,-0.007464131,1.0,1112004.6,-0.025089145,2003-01
2003-01-08,1061757.9,-0.02061375,1.0,1112004.6,-0.045185745,2003-01
2003-01-09,1082968.6,0.019976955,1.0,1112004.6,-0.026111424,2003-01
2003-01-10,1088692.6,0.0052855015,1.0,1112004.6,-0.020963967,2003-01
2003-01-13,1078516.5,-0.009347062,1.0,1112004.6,-0.030115068,2003-01
2003-01-14,1088768.4,0.009505511,1.0,1112004.6,-0.020895839,2003-01
2003-01-15,1069149.4,-0.018019497,1.0,1112004.6,-0.038538754,2003-01
2003-01-16,1059415.1,-0.00910459,1.0,1112004.6,-0.04729253,2003-01
2003-01-17,1036751.0,-0.021393042,1.0,1112004.6,-0.06767386,2003-01
2003-01-21,1017473.6,-0.018594053,0.8,1112004.6,-0.085009515,2003-01
2003-01-22,1006538.06,-0.010747811,0.6,1112004.6,-0.094843626,2003-01
2003-01-23,1018250.06,0.011635933,0.4,1112004.6,-0.08431131,2003-01
2003-01-24,987483.9,-0.03021476,0.6,1112004.6,-0.11197865,2003-01
2003-01-27,971928.44,-0.015752595,0.4,1112004.6,-0.12596726,2003-01
2003-01-28,983458.44,0.011863025,0.4,1112004.6,-0.11559862,2003-01
2003-01-29,985796.9,0.0023776968,0.4,1112004.6,-0.11349571,2003-01
2003-01-30,977473.5,-0.008443292,0.4,1112004.6,-0.12098074,2003-01
2003-01-31,982686.56,0.0053331535,0.4,1112004.6,-0.116292715,2003-01
2003-02-03,984131.2,0.0014701486,0.4,1112004.6,-0.11499363,2003-02
2003-02-04,984490.75,0.0003653685,0.4,1112004.6,-0.11467028,2003-02
2003-02-05,979595.25,-0.004972661,0.4,1112004.6,-0.119072676,2003-02
2003-02-06,976903.7,-0.0027475785,0.4,1112004.6,-0.12149316,2003-02
2003-02-07,974313.5,-0.0026514232,0.4,1112004.6,-0.12382245,2003-02
2003-02-10,978263.9,0.004054546,0.4,1112004.6,-0.120269954,2003-02
2003-02-11,976309.06,-0.0019982217,0.4,1112004.6,-0.122027874,2003-02
2003-02-12,970887.5,-0.0055531263,0.4,1112004.6,-0.12690336,2003-02
2003-02-13,969836.5,-0.0010825694,0.4,1112004.6,-0.1278485,2003-02
2003-02-14,977991.75,0.008408862,0.4,1112004.6,-0.12051469,2003-02
2003-02-18,983080.4,0.005203176,0.4,1112004.6,-0.115938604,2003-02
2003-02-19,983297.6,0.00022096635,0.4,1112004.6,-0.11574322,2003-02
2003-02-20,982666.44,-0.0006418913,0.4,1112004.6,-0.116310835,2003-02
2003-02-21,992424.56,0.0099302195,0.4,1112004.6,-0.1075356,2003-02
2003-02-24,993087.3,0.00066775084,0.4,1112004.6,-0.106939614,2003-02
2003-02-25,992831.4,-0.00025773945,0.4,1112004.6,-0.10716975,2003-02
2003-02-26,990563.56,-0.002284193,0.4,1112004.6,-0.10920912,2003-02
2003-02-27,988883.8,-0.0016957552,0.4,1112004.6,-0.11071968,2003-02
2003-02-28,991679.06,0.0028266727,0.4,1112004.6,-0.108205974,2003-02
2003-03-03,994411.3,0.0027551292,0.4,1112004.6,-0.10574895,2003-03
2003-03-04,991427.0,-0.0030010669,0.4,1112004.6,-0.10843265,2003-03
2003-03-05,996922.5,0.0055430112,0.4,1112004.6,-0.10349071,2003-03
2003-03-06,997394.75,0.00047377945,0.4,1112004.6,-0.10306603,2003-03
2003-03-07,998837.8,0.0014468909,0.4,1112004.6,-0.101768315,2003-03
2003-03-10,991041.5,-0.007805422,0.4,1112004.6,-0.10877931,2003-03
2003-03-11,986913.1,-0.004165697,0.4,1112004.6,-0.112491906,2003-03
2003-03-12,981470.6,-0.005514705,0.4,1112004.6,-0.11738622,2003-03
2003-03-13,985021.5,0.0036179363,0.4,1112004.6,-0.11419296,2003-03
2003-03-14,984808.2,-0.00021652284,0.4,1112004.6,-0.11438483,2003-03
2003-03-17,993095.94,0.008415544,0.4,1112004.6,-0.106931806,2003-03
2003-03-18,999158.0,0.0061042067,0.4,1112004.6,-0.101480365,2003-03
2003-03-19,998867.9,-0.00029042363,0.4,1112004.6,-0.101741254,2003-03
2003-03-20,1002190.2,0.0033260821,0.4,1112004.6,-0.09875357,2003-03
2003-03-21,1002811.2,0.0006196562,0.4,1112004.6,-0.098195136,2003-03
2003-03-24,969770.56,-0.032948032,0.8,1112004.6,-0.12790781,2003-03
2003-03-25,983785.7,0.014451962,0.4,1112004.6,-0.11530429,2003-03
2003-03-26,981023.1,-0.0028081238,0.4,1112004.6,-0.11778861,2003-03
2003-03-27,981460.9,0.00044619036,0.4,1112004.6,-0.117394984,2003-03
2003-03-28,978784.3,-0.002727102,0.4,1112004.6,-0.11980194,2003-03
2003-03-31,962253.2,-0.01688946,0.4,1112004.6,-0.134668,2003-03
2003-04-01,975164.2,0.013417498,0.4,1112004.6,-0.123057425,2003-04
2003-04-02,994529.94,0.019858953,0.4,1112004.6,-0.10564226,2003-04
2003-04-03,989630.0,-0.0049268524,0.6,1112004.6,-0.11004865,2003-04
2003-04-04,990510.06,0.0008892498,0.4,1112004.6,-0.10925722,2003-04
2003-04-07,988492.3,-0.0020370793,0.4,1112004.6,-0.111071765,2003-04
2003-04-08,986017.4,-0.0025037685,0.4,1112004.6,-0.1132974,2003-04
2003-04-09,974170.6,-0.012014744,0.4,1112004.6,-0.1239509,2003-04
2003-04-10,979805.94,0.005784778,0.4,1112004.6,-0.11888319,2003-04
2003-04-11,974786.4,-0.0051230323,0.4,1112004.6,-0.12339717,2003-04
2003-04-14,991256.8,0.016896533,0.4,1112004.6,-0.108585715,2003-04
2003-04-15,990772.0,-0.0004890908,0.4,1112004.6,-0.10902166,2003-04
2003-04-16,975729.2,-0.01518294,0.4,1112004.6,-0.122549355,2003-04
2003-04-17,990194.4,0.014825001,0.4,1112004.6,-0.10954112,2003-04
2003-04-21,988650.2,-0.001559501,0.4,1112004.6,-0.11092979,2003-04
2003-04-22,1007196.2,0.018758897,0.6,1112004.6,-0.09425181,2003-04
2003-04-23,1012355.94,0.0051229,1.0,1112004.6,-0.08961177,2003-04
2003-04-24,1000965.3,-0.011251628,1.0,1112004.6,-0.099855065,2003-04
2003-04-25,986062.3,-0.014888644,1.0,1112004.6,-0.11325699,2003-04
2003-04-28,1006305.7,0.020529509,1.0,1112004.6,-0.0950526,2003-04
2003-04-29,1005618.8,-0.00068261195,1.0,1112004.6,-0.09567028,2003-04
2003-04-30,1010998.6,0.0053497553,1.0,1112004.6,-0.09083235,2003-04
2003-05-01,1003915.3,-0.0070062084,1.0,1112004.6,-0.09720224,2003-05
2003-05-02,1033885.44,0.029853186,1.0,1112004.6,-0.07025075,2003-05
2003-05-05,1034460.6,0.0005563299,1.0,1112004.6,-0.0697335,2003-05
2003-05-06,1043928.44,0.009152472,1.0,1112004.6,-0.061219335,2003-05
2003-05-07,1035801.3,-0.007785162,1.0,1112004.6,-0.06852788,2003-05
2003-05-08,1021759.44,-0.01355652,1.0,1112004.6,-0.08115542,2003-05
2003-05-09,1041632.75,0.01945007,1.0,1112004.6,-0.0632838,2003-05
2003-05-12,1056990.5,0.014743885,1.0,1112004.6,-0.049472928,2003-05
2003-05-13,1056759.6,-0.00021847087,1.0,1112004.6,-0.04968053,2003-05
2003-05-14,1056285.6,-0.00044854474,1.0,1112004.6,-0.050106823,2003-05
2003-05-15,1072202.2,0.015068492,1.0,1112004.6,-0.035793364,2003-05
2003-05-16,1076469.9,0.0039802794,1.0,1112004.6,-0.0319556,2003-05
2003-05-19,1035933.8,-0.03765651,1.0,1112004.6,-0.06840873,2003-05
2003-05-20,1036110.75,0.00017082691,1.0,1112004.6,-0.06824958,2003-05
2003-05-21,1037019.2,0.0008767842,1.0,1112004.6,-0.06743264,2003-05
2003-05-22,1053703.2,0.016088447,1.0,1112004.6,-0.05242908,2003-05
2003-05-23,1071971.1,0.017336864,1.0,1112004.6,-0.036001205,2003-05
2003-05-27,1108840.9,0.034394424,1.0,1112004.6,-0.0028451085,2003-05
2003-05-28,1108377.8,-0.0004176495,1.0,1112004.6,-0.0032615662,2003-05
2003-05-29,1092226.2,-0.014572125,1.0,1112004.6,-0.017786205,2003-05
2003-05-30,1123065.4,0.02823504,1.0,1123065.4,0.0,2003-05
2003-06-02,1133397.6,0.0092000365,1.0,1133397.6,0.0,2003-06
2003-06-03,1143698.6,0.009088635,1.0,1143698.6,0.0,2003-06
2003-06-04,1170010.2,0.023005765,1.0,1170010.2,0.0,2003-06
2003-06-05,1166998.9,-0.0025738678,1.0,1170010.2,-0.0025737882,2003-06
2003-06-06,1161196.5,-0.0049720407,1.0,1170010.2,-0.0075330734,2003-06
2003-06-09,1141425.2,-0.017026585,1.0,1170010.2,-0.024431407,2003-06
2003-06-10,1156085.4,0.012843768,1.0,1170010.2,-0.011901498,2003-06
2003-06-11,1186167.6,0.026020765,1.0,1186167.6,0.0,2003-06
2003-06-12,1187645.5,0.0012460155,1.0,1187645.5,0.0,2003-06
2003-06-13,1169999.6,-0.014857829,1.0,1187645.5,-0.014857888,2003-06
2003-06-16,1196129.9,0.022333523,1.0,1196129.9,0.0,2003-06
2003-06-17,1190379.0,-0.0048079095,1.0,1196129.9,-0.0048078895,2003-06
2003-06-18,1184038.8,-0.005326291,1.0,1196129.9,-0.0101085305,2003-06
2003-06-19,1170689.9,-0.01127398,1.0,1196129.9,-0.021268606,2003-06
2003-06-20,1170458.4,-0.0001977284,1.0,1196129.9,-0.021462142,2003-06
2003-06-23,1152432.1,-0.015401086,1.0,1196129.9,-0.03653264,2003-06
2003-06-24,1150633.0,-0.001561145,1.0,1196129.9,-0.038036764,2003-06
2003-06-25,1137725.8,-0.011217475,1.0,1196129.9,-0.04882759,2003-06
2003-06-26,1156321.5,0.016344707,1.0,1196129.9,-0.03328097,2003-06
2003-06-27,1141392.2,-0.012911023,1.0,1196129.9,-0.0457623,2003-06
2003-06-30,1141300.1,-8.070475e-05,1.0,1196129.9,-0.04583931,2003-06
2003-07-01,1149412.6,0.0071081123,1.0,1196129.9,-0.039057016,2003-07
2003-07-02,1165977.0,0.014411211,1.0,1196129.9,-0.025208712,2003-07
2003-07-03,1156874.9,-0.0078064012,1.0,1196129.9,-0.032818317,2003-07
2003-07-07,1182598.8,0.022235673,1.0,1196129.9,-0.011312425,2003-07
2003-07-08,1188187.9,0.0047262115,1.0,1196129.9,-0.006639719,2003-07
2003-07-09,1179922.5,-0.0069562597,1.0,1196129.9,-0.013549864,2003-07
2003-07-10,1152886.1,-0.022913717,1.0,1196129.9,-0.036153078,2003-07
2003-07-11,1169918.0,0.01477329,1.0,1196129.9,-0.021913886,2003-07
2003-07-14,1177046.8,0.0060933838,1.0,1196129.9,-0.015954077,2003-07
2003-07-15,1165459.9,-0.009844065,1.0,1196129.9,-0.025641024,2003-07
2003-07-16,1154882.8,-0.009075503,1.0,1196129.9,-0.03448379,2003-07
2003-07-17,1135705.1,-0.016605655,1.0,1196129.9,-0.050516903,2003-07
2003-07-18,1146292.2,0.009322008,1.0,1196129.9,-0.041665733,2003-07
2003-07-21,1125669.0,-0.017991325,1.0,1196129.9,-0.05890739,2003-07
2003-07-22,1141480.1,0.014045915,1.0,1196129.9,-0.045688808,2003-07
2003-07-23,1144056.8,0.002257248,1.0,1196129.9,-0.043534696,2003-07
2003-07-24,1138448.9,-0.004901747,1.0,1196129.9,-0.04822302,2003-07
2003-07-25,1167270.0,0.02531612,1.0,1196129.9,-0.024127722,2003-07
2003-07-28,1165497.0,-0.001518945,1.0,1196129.9,-0.02560997,2003-07
2003-07-29,1154794.8,-0.009182552,1.0,1196129.9,-0.034557402,2003-07
2003-07-30,1153874.8,-0.0007966958,1.0,1196129.9,-0.03532654,2003-07
2003-07-31,1158603.6,0.0040982566,1.0,1196129.9,-0.031373084,2003-07
2003-08-01,1139237.2,-0.016715309,1.0,1196129.9,-0.04756391,2003-08
2003-08-04,1144843.0,0.004920642,1.0,1196129.9,-0.042877376,2003-08
2003-08-05,1115516.8,-0.02561599,1.0,1196129.9,-0.06739497,2003-08
2003-08-06,1110455.5,-0.004537185,1.0,1196129.9,-0.071626306,2003-08
2003-08-07,1120810.0,0.009324591,1.0,1196129.9,-0.062969625,2003-08
2003-08-08,1128305.6,0.006687602,1.0,1196129.9,-0.05670309,2003-08
2003-08-11,1131633.2,0.0029492183,1.0,1196129.9,-0.053921103,2003-08
2003-08-12,1142840.6,0.009903709,1.0,1196129.9,-0.044551373,2003-08
2003-08-13,1132886.8,-0.008709788,1.0,1196129.9,-0.052873135,2003-08
2003-08-14,1146740.5,0.012228708,1.0,1196129.9,-0.041291,2003-08
2003-08-15,1147705.9,0.0008418957,1.0,1196129.9,-0.040483892,2003-08
2003-08-18,1161538.9,0.012052814,1.0,1196129.9,-0.0289191,2003-08
2003-08-19,1172635.2,0.009553254,1.0,1196129.9,-0.019642174,2003-08
2003-08-20,1166605.5,-0.005142053,1.0,1196129.9,-0.024683237,2003-08
2003-08-21,1177202.1,0.009083232,1.0,1196129.9,-0.01582414,2003-08
2003-08-22,1158836.1,-0.015601417,1.0,1196129.9,-0.031178653,2003-08
2003-08-25,1152464.9,-0.005497952,1.0,1196129.9,-0.036505222,2003-08
2003-08-26,1158133.6,0.0049188137,1.0,1196129.9,-0.031765997,2003-08
2003-08-27,1160194.8,0.0017796359,1.0,1196129.9,-0.030042827,2003-08
2003-08-28,1171386.6,0.009646536,1.0,1196129.9,-0.02068609,2003-08
2003-08-29,1174868.5,0.0029725037,1.0,1196129.9,-0.017775118,2003-08
2003-09-02,1200629.0,0.021926286,1.0,1200629.0,0.0,2003-09
2003-09-03,1209109.4,0.00706323,1.0,1209109.4,0.0,2003-09
2003-09-04,1207235.8,-0.0015495818,1.0,1209109.4,-0.0015496016,2003-09
2003-09-05,1197268.8,-0.008256078,1.0,1209109.4,-0.009792864,2003-09
2003-09-08,1210022.2,0.010652145,1.0,1210022.2,0.0,2003-09
2003-09-09,1199808.4,-0.008441071,1.0,1210022.2,-0.008441091,2003-09
2003-09-10,1175707.6,-0.020087164,1.0,1210022.2,-0.028358698,2003-09
2003-09-11,1184816.5,0.007747571,1.0,1210022.2,-0.02083081,2003-09
2003-09-12,1191333.5,0.005500436,1.0,1210022.2,-0.015444934,2003-09
2003-09-15,1187971.2,-0.0028222601,1.0,1210022.2,-0.018223643,2003-09
2003-09-16,1201811.4,0.011650205,0.8,1210022.2,-0.0067857504,2003-09
2003-09-17,1193648.0,-0.006792605,1.0,1210022.2,-0.013532162,2003-09
2003-09-18,1206944.5,0.011139393,1.0,1210022.2,-0.0025435686,2003-09
2003-09-19,1207426.5,0.00039939082,1.0,1210022.2,-0.0021452308,2003-09
2003-09-22,1188032.0,-0.016062658,1.0,1210022.2,-0.018173397,2003-09
2003-09-23,1193012.5,0.0041921935,1.0,1210022.2,-0.014057398,2003-09
2003-09-24,1165521.9,-0.023043059,1.0,1210022.2,-0.036776483,2003-09
2003-09-25,1153367.2,-0.010428509,1.0,1210022.2,-0.046821475,2003-09
2003-09-26,1147872.1,-0.0047643976,0.8,1210022.2,-0.051362813,2003-09
2003-09-29,1164016.1,0.014064352,1.0,1210022.2,-0.03802091,2003-09
2003-09-30,1145720.2,-0.015717864,1.0,1210022.2,-0.053141177,2003-09
2003-10-01,1163653.5,0.015652435,0.8,1210022.2,-0.0383206,2003-10
2003-10-02,1167415.0,0.0032325187,1.0,1210022.2,-0.03521198,2003-10
2003-10-03,1187927.6,0.017571013,1.0,1210022.2,-0.018259704,2003-10
2003-10-06,1189978.2,0.0017262697,1.0,1210022.2,-0.016564965,2003-10
2003-10-07,1196376.4,0.0053767366,1.0,1210022.2,-0.011277378,2003-10
2003-10-08,1193098.1,-0.0027401247,1.0,1210022.2,-0.013986647,2003-10
2003-10-09,1198954.6,0.0049086413,1.0,1210022.2,-0.009146631,2003-10
2003-10-10,1198727.5,-0.00018940377,1.0,1210022.2,-0.009334326,2003-10
2003-10-13,1205812.0,0.005910079,1.0,1210022.2,-0.0034794807,2003-10
2003-10-14,1209391.0,0.002968033,1.0,1210022.2,-0.00052165985,2003-10
2003-10-15,1203877.2,-0.0045591197,1.0,1210022.2,-0.005078435,2003-10
2003-10-16,1211105.9,0.006004413,1.0,1211105.9,0.0,2003-10
2003-10-17,1195166.1,-0.013161342,1.0,1211105.9,-0.013161302,2003-10
2003-10-20,1202264.4,0.005939106,1.0,1211105.9,-0.007300377,2003-10
2003-10-21,1206189.5,0.0032647848,1.0,1211105.9,-0.004059434,2003-10
2003-10-22,1183517.8,-0.018796206,1.0,1211105.9,-0.022779286,2003-10
2003-10-23,1181537.5,-0.0016731621,1.0,1211105.9,-0.02441436,2003-10
2003-10-24,1174209.0,-0.0062024994,1.0,1211105.9,-0.030465424,2003-10
2003-10-27,1176264.9,0.0017508469,1.0,1211105.9,-0.028767943,2003-10
2003-10-28,1185756.5,0.008069257,1.0,1211105.9,-0.020930767,2003-10
2003-10-29,1187785.9,0.0017115076,1.0,1211105.9,-0.019255102,2003-10
2003-10-30,1188315.5,0.00044578314,1.0,1211105.9,-0.018817842,2003-10
2003-10-31,1194112.2,0.0048781238,1.0,1211105.9,-0.01403147,2003-10
2003-11-03,1209983.2,0.013291041,1.0,1211105.9,-0.00092697144,2003-11
2003-11-04,1201635.9,-0.0068987217,1.0,1211105.9,-0.007819295,2003-11
2003-11-05,1201119.0,-0.0004301865,1.0,1211105.9,-0.008246064,2003-11
2003-11-06,1208365.4,0.0060331034,1.0,1211105.9,-0.0022628307,2003-11
2003-11-07,1201000.1,-0.006095211,1.0,1211105.9,-0.008344233,2003-11
2003-11-10,1185307.1,-0.01306665,1.0,1211105.9,-0.021301806,2003-11
2003-11-11,1180756.4,-0.0038392348,1.0,1211105.9,-0.025059342,2003-11
2003-11-12,1207939.2,0.02302154,1.0,1211105.9,-0.002614677,2003-11
2003-11-13,1203270.4,-0.003865103,1.0,1211105.9,-0.0064697266,2003-11
2003-11-14,1186741.1,-0.013736944,1.0,1211105.9,-0.02011776,2003-11
2003-11-17,1173255.4,-0.011363666,1.0,1211105.9,-0.03125286,2003-11
2003-11-18,1153796.6,-0.01658531,1.0,1211105.9,-0.04731977,2003-11
2003-11-19,1169394.1,0.013518454,1.0,1211105.9,-0.034441054,2003-11
2003-11-20,1148206.1,-0.018118761,1.0,1211105.9,-0.051935792,2003-11
2003-11-21,1150206.1,0.001741866,1.0,1211105.9,-0.050284386,2003-11
2003-11-24,1179508.5,0.025475744,1.0,1211105.9,-0.026089668,2003-11
2003-11-25,1188170.5,0.00734379,1.0,1211105.9,-0.018937528,2003-11
2003-11-26,1196889.9,0.007338524,1.0,1211105.9,-0.011738062,2003-11
2003-11-28,1197691.9,0.00067009527,1.0,1211105.9,-0.011075854,2003-11
2003-12-01,1224617.0,0.022480886,1.0,1224617.0,0.0,2003-12
